"date","hits","keyword","geo","time","gprop","category"
2020-11-01,41,"mychart","US","2020-01-01 2024-12-01","web",0
2020-11-08,53,"mychart","US","2020-01-01 2024-12-01","web",0
2020-11-15,58,"mychart","US","2020-01-01 2024-12-01","web",0
2020-11-22,47,"mychart","US","2020-01-01 2024-12-01","web",0
2020-11-29,52,"mychart","US","2020-01-01 2024-12-01","web",0
2020-12-06,53,"mychart","US","2020-01-01 2024-12-01","web",0
2020-12-13,53,"mychart","US","2020-01-01 2024-12-01","web",0
2020-12-20,40,"mychart","US","2020-01-01 2024-12-01","web",0
2020-12-27,48,"mychart","US","2020-01-01 2024-12-01","web",0
2021-01-03,62,"mychart","US","2020-01-01 2024-12-01","web",0
2021-01-10,71,"mychart","US","2020-01-01 2024-12-01","web",0
2021-01-17,70,"mychart","US","2020-01-01 2024-12-01","web",0
2021-01-24,71,"mychart","US","2020-01-01 2024-12-01","web",0
2021-01-31,67,"mychart","US","2020-01-01 2024-12-01","web",0
2021-02-07,62,"mychart","US","2020-01-01 2024-12-01","web",0
2021-02-14,54,"mychart","US","2020-01-01 2024-12-01","web",0
2021-02-21,62,"mychart","US","2020-01-01 2024-12-01","web",0
2021-02-28,62,"mychart","US","2020-01-01 2024-12-01","web",0
2021-03-07,61,"mychart","US","2020-01-01 2024-12-01","web",0
2021-03-14,58,"mychart","US","2020-01-01 2024-12-01","web",0
2021-03-21,61,"mychart","US","2020-01-01 2024-12-01","web",0
2021-03-28,60,"mychart","US","2020-01-01 2024-12-01","web",0
2021-04-04,58,"mychart","US","2020-01-01 2024-12-01","web",0
2021-04-11,57,"mychart","US","2020-01-01 2024-12-01","web",0
2021-04-18,53,"mychart","US","2020-01-01 2024-12-01","web",0
2021-04-25,52,"mychart","US","2020-01-01 2024-12-01","web",0
2021-05-02,49,"mychart","US","2020-01-01 2024-12-01","web",0
2021-05-09,51,"mychart","US","2020-01-01 2024-12-01","web",0
2021-05-16,51,"mychart","US","2020-01-01 2024-12-01","web",0
2021-05-23,50,"mychart","US","2020-01-01 2024-12-01","web",0
2021-05-30,44,"mychart","US","2020-01-01 2024-12-01","web",0
2021-06-06,52,"mychart","US","2020-01-01 2024-12-01","web",0
2021-06-13,50,"mychart","US","2020-01-01 2024-12-01","web",0
2021-06-20,51,"mychart","US","2020-01-01 2024-12-01","web",0
2021-06-27,45,"mychart","US","2020-01-01 2024-12-01","web",0
2021-07-04,46,"mychart","US","2020-01-01 2024-12-01","web",0
2021-07-11,53,"mychart","US","2020-01-01 2024-12-01","web",0
2021-07-18,51,"mychart","US","2020-01-01 2024-12-01","web",0
2021-07-25,54,"mychart","US","2020-01-01 2024-12-01","web",0
2021-08-01,54,"mychart","US","2020-01-01 2024-12-01","web",0
2021-08-08,56,"mychart","US","2020-01-01 2024-12-01","web",0
2021-08-15,61,"mychart","US","2020-01-01 2024-12-01","web",0
2021-08-22,62,"mychart","US","2020-01-01 2024-12-01","web",0
2021-08-29,58,"mychart","US","2020-01-01 2024-12-01","web",0
2021-09-05,57,"mychart","US","2020-01-01 2024-12-01","web",0
2021-09-12,60,"mychart","US","2020-01-01 2024-12-01","web",0
2021-09-19,59,"mychart","US","2020-01-01 2024-12-01","web",0
2021-09-26,60,"mychart","US","2020-01-01 2024-12-01","web",0
2021-10-03,61,"mychart","US","2020-01-01 2024-12-01","web",0
2021-10-10,59,"mychart","US","2020-01-01 2024-12-01","web",0
2021-10-17,60,"mychart","US","2020-01-01 2024-12-01","web",0
2021-10-24,59,"mychart","US","2020-01-01 2024-12-01","web",0
2021-10-31,61,"mychart","US","2020-01-01 2024-12-01","web",0
2021-11-07,60,"mychart","US","2020-01-01 2024-12-01","web",0
2021-11-14,61,"mychart","US","2020-01-01 2024-12-01","web",0
2021-11-21,45,"mychart","US","2020-01-01 2024-12-01","web",0
2021-11-28,66,"mychart","US","2020-01-01 2024-12-01","web",0
2021-12-05,62,"mychart","US","2020-01-01 2024-12-01","web",0
2021-12-12,64,"mychart","US","2020-01-01 2024-12-01","web",0
2021-12-19,57,"mychart","US","2020-01-01 2024-12-01","web",0
2021-12-26,63,"mychart","US","2020-01-01 2024-12-01","web",0
2022-01-02,82,"mychart","US","2020-01-01 2024-12-01","web",0
2022-01-09,76,"mychart","US","2020-01-01 2024-12-01","web",0
2022-01-16,63,"mychart","US","2020-01-01 2024-12-01","web",0
2022-01-23,63,"mychart","US","2020-01-01 2024-12-01","web",0
2022-01-30,62,"mychart","US","2020-01-01 2024-12-01","web",0
2022-02-06,65,"mychart","US","2020-01-01 2024-12-01","web",0
2022-02-13,59,"mychart","US","2020-01-01 2024-12-01","web",0
2022-02-20,62,"mychart","US","2020-01-01 2024-12-01","web",0
2022-02-27,67,"mychart","US","2020-01-01 2024-12-01","web",0
2022-03-06,65,"mychart","US","2020-01-01 2024-12-01","web",0
2022-03-13,64,"mychart","US","2020-01-01 2024-12-01","web",0
2022-03-20,66,"mychart","US","2020-01-01 2024-12-01","web",0
2022-03-27,65,"mychart","US","2020-01-01 2024-12-01","web",0
2022-04-03,68,"mychart","US","2020-01-01 2024-12-01","web",0
2022-04-10,66,"mychart","US","2020-01-01 2024-12-01","web",0
2022-04-17,67,"mychart","US","2020-01-01 2024-12-01","web",0
2022-04-24,67,"mychart","US","2020-01-01 2024-12-01","web",0
2022-05-01,71,"mychart","US","2020-01-01 2024-12-01","web",0
2022-05-08,71,"mychart","US","2020-01-01 2024-12-01","web",0
2022-05-15,74,"mychart","US","2020-01-01 2024-12-01","web",0
2022-05-22,76,"mychart","US","2020-01-01 2024-12-01","web",0
2022-05-29,70,"mychart","US","2020-01-01 2024-12-01","web",0
2022-06-05,78,"mychart","US","2020-01-01 2024-12-01","web",0
2022-06-12,78,"mychart","US","2020-01-01 2024-12-01","web",0
2022-06-19,79,"mychart","US","2020-01-01 2024-12-01","web",0
2022-06-26,78,"mychart","US","2020-01-01 2024-12-01","web",0
2022-07-03,74,"mychart","US","2020-01-01 2024-12-01","web",0
2022-07-10,82,"mychart","US","2020-01-01 2024-12-01","web",0
2022-07-17,81,"mychart","US","2020-01-01 2024-12-01","web",0
2022-07-24,83,"mychart","US","2020-01-01 2024-12-01","web",0
2022-07-31,81,"mychart","US","2020-01-01 2024-12-01","web",0
2022-08-07,84,"mychart","US","2020-01-01 2024-12-01","web",0
2022-08-14,83,"mychart","US","2020-01-01 2024-12-01","web",0
2022-08-21,83,"mychart","US","2020-01-01 2024-12-01","web",0
2022-08-28,77,"mychart","US","2020-01-01 2024-12-01","web",0
2022-09-04,75,"mychart","US","2020-01-01 2024-12-01","web",0
2022-09-11,83,"mychart","US","2020-01-01 2024-12-01","web",0
2022-09-18,83,"mychart","US","2020-01-01 2024-12-01","web",0
2022-09-25,80,"mychart","US","2020-01-01 2024-12-01","web",0
2022-10-02,83,"mychart","US","2020-01-01 2024-12-01","web",0
2022-10-09,85,"mychart","US","2020-01-01 2024-12-01","web",0
2022-10-16,88,"mychart","US","2020-01-01 2024-12-01","web",0
2022-10-23,90,"mychart","US","2020-01-01 2024-12-01","web",0
2022-10-30,87,"mychart","US","2020-01-01 2024-12-01","web",0
2022-11-06,87,"mychart","US","2020-01-01 2024-12-01","web",0
2022-11-13,88,"mychart","US","2020-01-01 2024-12-01","web",0
2022-11-20,67,"mychart","US","2020-01-01 2024-12-01","web",0
2022-11-27,84,"mychart","US","2020-01-01 2024-12-01","web",0
2022-12-04,90,"mychart","US","2020-01-01 2024-12-01","web",0
2022-12-11,87,"mychart","US","2020-01-01 2024-12-01","web",0
2022-12-18,80,"mychart","US","2020-01-01 2024-12-01","web",0
2022-12-25,75,"mychart","US","2020-01-01 2024-12-01","web",0
2023-01-01,94,"mychart","US","2020-01-01 2024-12-01","web",0
2023-01-08,91,"mychart","US","2020-01-01 2024-12-01","web",0
2023-01-15,90,"mychart","US","2020-01-01 2024-12-01","web",0
2023-01-22,86,"mychart","US","2020-01-01 2024-12-01","web",0
2023-01-29,90,"mychart","US","2020-01-01 2024-12-01","web",0
2023-02-05,87,"mychart","US","2020-01-01 2024-12-01","web",0
2023-02-12,92,"mychart","US","2020-01-01 2024-12-01","web",0
2023-02-19,88,"mychart","US","2020-01-01 2024-12-01","web",0
2023-02-26,94,"mychart","US","2020-01-01 2024-12-01","web",0
2023-03-05,95,"mychart","US","2020-01-01 2024-12-01","web",0
2023-03-12,92,"mychart","US","2020-01-01 2024-12-01","web",0
2023-03-19,95,"mychart","US","2020-01-01 2024-12-01","web",0
2023-03-26,87,"mychart","US","2020-01-01 2024-12-01","web",0
2023-04-02,87,"mychart","US","2020-01-01 2024-12-01","web",0
2023-04-09,91,"mychart","US","2020-01-01 2024-12-01","web",0
2023-04-16,91,"mychart","US","2020-01-01 2024-12-01","web",0
2023-04-23,92,"mychart","US","2020-01-01 2024-12-01","web",0
2023-04-30,86,"mychart","US","2020-01-01 2024-12-01","web",0
2023-05-07,95,"mychart","US","2020-01-01 2024-12-01","web",0
2023-05-14,94,"mychart","US","2020-01-01 2024-12-01","web",0
2023-05-21,95,"mychart","US","2020-01-01 2024-12-01","web",0
2023-05-28,86,"mychart","US","2020-01-01 2024-12-01","web",0
2023-06-04,99,"mychart","US","2020-01-01 2024-12-01","web",0
2023-06-11,99,"mychart","US","2020-01-01 2024-12-01","web",0
2023-06-18,98,"mychart","US","2020-01-01 2024-12-01","web",0
2023-06-25,93,"mychart","US","2020-01-01 2024-12-01","web",0
2023-07-02,85,"mychart","US","2020-01-01 2024-12-01","web",0
2023-07-09,100,"mychart","US","2020-01-01 2024-12-01","web",0
2023-07-16,94,"mychart","US","2020-01-01 2024-12-01","web",0
2023-07-23,97,"mychart","US","2020-01-01 2024-12-01","web",0
2023-07-30,95,"mychart","US","2020-01-01 2024-12-01","web",0
2023-08-06,97,"mychart","US","2020-01-01 2024-12-01","web",0
2023-08-13,93,"mychart","US","2020-01-01 2024-12-01","web",0
2023-08-20,93,"mychart","US","2020-01-01 2024-12-01","web",0
2023-08-27,92,"mychart","US","2020-01-01 2024-12-01","web",0
2023-09-03,86,"mychart","US","2020-01-01 2024-12-01","web",0
2023-09-10,92,"mychart","US","2020-01-01 2024-12-01","web",0
2023-09-17,97,"mychart","US","2020-01-01 2024-12-01","web",0
2023-09-24,91,"mychart","US","2020-01-01 2024-12-01","web",0
2023-10-01,91,"mychart","US","2020-01-01 2024-12-01","web",0
2023-10-08,91,"mychart","US","2020-01-01 2024-12-01","web",0
2023-10-15,93,"mychart","US","2020-01-01 2024-12-01","web",0
2023-10-22,93,"mychart","US","2020-01-01 2024-12-01","web",0
2023-10-29,89,"mychart","US","2020-01-01 2024-12-01","web",0
2023-11-05,95,"mychart","US","2020-01-01 2024-12-01","web",0
2023-11-12,97,"mychart","US","2020-01-01 2024-12-01","web",0
2023-11-19,71,"mychart","US","2020-01-01 2024-12-01","web",0
2023-11-26,98,"mychart","US","2020-01-01 2024-12-01","web",0
2023-12-03,93,"mychart","US","2020-01-01 2024-12-01","web",0
2023-12-10,95,"mychart","US","2020-01-01 2024-12-01","web",0
2023-12-17,85,"mychart","US","2020-01-01 2024-12-01","web",0
2023-12-24,77,"mychart","US","2020-01-01 2024-12-01","web",0
2023-12-31,90,"mychart","US","2020-01-01 2024-12-01","web",0
2024-01-07,100,"mychart","US","2020-01-01 2024-12-01","web",0
2024-01-14,89,"mychart","US","2020-01-01 2024-12-01","web",0
2024-01-21,93,"mychart","US","2020-01-01 2024-12-01","web",0
2024-01-28,86,"mychart","US","2020-01-01 2024-12-01","web",0
2024-02-04,83,"mychart","US","2020-01-01 2024-12-01","web",0
2024-02-11,78,"mychart","US","2020-01-01 2024-12-01","web",0
2024-02-18,83,"mychart","US","2020-01-01 2024-12-01","web",0
2024-02-25,84,"mychart","US","2020-01-01 2024-12-01","web",0
2024-03-03,84,"mychart","US","2020-01-01 2024-12-01","web",0
2024-03-10,84,"mychart","US","2020-01-01 2024-12-01","web",0
2024-03-17,83,"mychart","US","2020-01-01 2024-12-01","web",0
2024-03-24,82,"mychart","US","2020-01-01 2024-12-01","web",0
2024-03-31,81,"mychart","US","2020-01-01 2024-12-01","web",0
2024-04-07,78,"mychart","US","2020-01-01 2024-12-01","web",0
2024-04-14,81,"mychart","US","2020-01-01 2024-12-01","web",0
2024-04-21,81,"mychart","US","2020-01-01 2024-12-01","web",0
2024-04-28,83,"mychart","US","2020-01-01 2024-12-01","web",0
2024-05-05,77,"mychart","US","2020-01-01 2024-12-01","web",0
2024-05-12,83,"mychart","US","2020-01-01 2024-12-01","web",0
2024-05-19,82,"mychart","US","2020-01-01 2024-12-01","web",0
2024-05-26,79,"mychart","US","2020-01-01 2024-12-01","web",0
2024-06-02,85,"mychart","US","2020-01-01 2024-12-01","web",0
2024-06-09,84,"mychart","US","2020-01-01 2024-12-01","web",0
2024-06-16,80,"mychart","US","2020-01-01 2024-12-01","web",0
2024-06-23,83,"mychart","US","2020-01-01 2024-12-01","web",0
2024-06-30,71,"mychart","US","2020-01-01 2024-12-01","web",0
2024-07-07,85,"mychart","US","2020-01-01 2024-12-01","web",0
2024-07-14,88,"mychart","US","2020-01-01 2024-12-01","web",0
2024-07-21,84,"mychart","US","2020-01-01 2024-12-01","web",0
2024-07-28,84,"mychart","US","2020-01-01 2024-12-01","web",0
2024-08-04,88,"mychart","US","2020-01-01 2024-12-01","web",0
2024-08-11,88,"mychart","US","2020-01-01 2024-12-01","web",0
2024-08-18,85,"mychart","US","2020-01-01 2024-12-01","web",0
2024-08-25,83,"mychart","US","2020-01-01 2024-12-01","web",0
2024-09-01,77,"mychart","US","2020-01-01 2024-12-01","web",0
2024-09-08,83,"mychart","US","2020-01-01 2024-12-01","web",0
2024-09-15,87,"mychart","US","2020-01-01 2024-12-01","web",0
2024-09-22,86,"mychart","US","2020-01-01 2024-12-01","web",0
2024-09-29,82,"mychart","US","2020-01-01 2024-12-01","web",0
2024-10-06,78,"mychart","US","2020-01-01 2024-12-01","web",0
2024-10-13,83,"mychart","US","2020-01-01 2024-12-01","web",0
2024-10-20,82,"mychart","US","2020-01-01 2024-12-01","web",0
2024-10-27,83,"mychart","US","2020-01-01 2024-12-01","web",0
2024-11-03,79,"mychart","US","2020-01-01 2024-12-01","web",0
2024-11-10,82,"mychart","US","2020-01-01 2024-12-01","web",0
2024-11-17,84,"mychart","US","2020-01-01 2024-12-01","web",0
2024-11-24,68,"mychart","US","2020-01-01 2024-12-01","web",0
2024-12-01,84,"mychart","US","2020-01-01 2024-12-01","web",0
2019-12-29,3,"health app","US","2020-01-01 2024-12-01","web",0
2020-01-05,2,"health app","US","2020-01-01 2024-12-01","web",0
2020-01-12,2,"health app","US","2020-01-01 2024-12-01","web",0
2020-01-19,2,"health app","US","2020-01-01 2024-12-01","web",0
2020-01-26,2,"health app","US","2020-01-01 2024-12-01","web",0
2020-02-02,2,"health app","US","2020-01-01 2024-12-01","web",0
2020-02-09,2,"health app","US","2020-01-01 2024-12-01","web",0
2020-02-16,2,"health app","US","2020-01-01 2024-12-01","web",0
2020-02-23,2,"health app","US","2020-01-01 2024-12-01","web",0
2020-03-01,2,"health app","US","2020-01-01 2024-12-01","web",0
2020-03-08,2,"health app","US","2020-01-01 2024-12-01","web",0
2020-03-15,2,"health app","US","2020-01-01 2024-12-01","web",0
2020-03-22,3,"health app","US","2020-01-01 2024-12-01","web",0
2020-03-29,3,"health app","US","2020-01-01 2024-12-01","web",0
2020-04-05,3,"health app","US","2020-01-01 2024-12-01","web",0
2020-04-12,2,"health app","US","2020-01-01 2024-12-01","web",0
2020-04-19,3,"health app","US","2020-01-01 2024-12-01","web",0
2020-04-26,3,"health app","US","2020-01-01 2024-12-01","web",0
2020-05-03,3,"health app","US","2020-01-01 2024-12-01","web",0
2020-05-10,2,"health app","US","2020-01-01 2024-12-01","web",0
2020-05-17,3,"health app","US","2020-01-01 2024-12-01","web",0
2020-05-24,3,"health app","US","2020-01-01 2024-12-01","web",0
2020-05-31,2,"health app","US","2020-01-01 2024-12-01","web",0
2020-06-07,2,"health app","US","2020-01-01 2024-12-01","web",0
2020-06-14,3,"health app","US","2020-01-01 2024-12-01","web",0
2020-06-21,3,"health app","US","2020-01-01 2024-12-01","web",0
2020-06-28,3,"health app","US","2020-01-01 2024-12-01","web",0
2020-07-05,3,"health app","US","2020-01-01 2024-12-01","web",0
2020-07-12,3,"health app","US","2020-01-01 2024-12-01","web",0
2020-07-19,3,"health app","US","2020-01-01 2024-12-01","web",0
2020-07-26,3,"health app","US","2020-01-01 2024-12-01","web",0
2020-08-02,3,"health app","US","2020-01-01 2024-12-01","web",0
2020-08-09,3,"health app","US","2020-01-01 2024-12-01","web",0
2020-08-16,3,"health app","US","2020-01-01 2024-12-01","web",0
2020-08-23,2,"health app","US","2020-01-01 2024-12-01","web",0
2020-08-30,3,"health app","US","2020-01-01 2024-12-01","web",0
2020-09-06,2,"health app","US","2020-01-01 2024-12-01","web",0
2020-09-13,3,"health app","US","2020-01-01 2024-12-01","web",0
2020-09-20,3,"health app","US","2020-01-01 2024-12-01","web",0
2020-09-27,3,"health app","US","2020-01-01 2024-12-01","web",0
2020-10-04,3,"health app","US","2020-01-01 2024-12-01","web",0
2020-10-11,3,"health app","US","2020-01-01 2024-12-01","web",0
2020-10-18,3,"health app","US","2020-01-01 2024-12-01","web",0
2020-10-25,2,"health app","US","2020-01-01 2024-12-01","web",0
2020-11-01,2,"health app","US","2020-01-01 2024-12-01","web",0
2020-11-08,2,"health app","US","2020-01-01 2024-12-01","web",0
2020-11-15,3,"health app","US","2020-01-01 2024-12-01","web",0
2020-11-22,2,"health app","US","2020-01-01 2024-12-01","web",0
2020-11-29,3,"health app","US","2020-01-01 2024-12-01","web",0
2020-12-06,3,"health app","US","2020-01-01 2024-12-01","web",0
2020-12-13,2,"health app","US","2020-01-01 2024-12-01","web",0
2020-12-20,2,"health app","US","2020-01-01 2024-12-01","web",0
2020-12-27,3,"health app","US","2020-01-01 2024-12-01","web",0
2021-01-03,3,"health app","US","2020-01-01 2024-12-01","web",0
2021-01-10,4,"health app","US","2020-01-01 2024-12-01","web",0
2021-01-17,3,"health app","US","2020-01-01 2024-12-01","web",0
2021-01-24,3,"health app","US","2020-01-01 2024-12-01","web",0
2021-01-31,3,"health app","US","2020-01-01 2024-12-01","web",0
2021-02-07,3,"health app","US","2020-01-01 2024-12-01","web",0
2021-02-14,3,"health app","US","2020-01-01 2024-12-01","web",0
2021-02-21,3,"health app","US","2020-01-01 2024-12-01","web",0
2021-02-28,3,"health app","US","2020-01-01 2024-12-01","web",0
2021-03-07,3,"health app","US","2020-01-01 2024-12-01","web",0
2021-03-14,2,"health app","US","2020-01-01 2024-12-01","web",0
2021-03-21,3,"health app","US","2020-01-01 2024-12-01","web",0
2021-03-28,3,"health app","US","2020-01-01 2024-12-01","web",0
2021-04-04,3,"health app","US","2020-01-01 2024-12-01","web",0
2021-04-11,3,"health app","US","2020-01-01 2024-12-01","web",0
2021-04-18,3,"health app","US","2020-01-01 2024-12-01","web",0
2021-04-25,2,"health app","US","2020-01-01 2024-12-01","web",0
2021-05-02,3,"health app","US","2020-01-01 2024-12-01","web",0
2021-05-09,2,"health app","US","2020-01-01 2024-12-01","web",0
2021-05-16,2,"health app","US","2020-01-01 2024-12-01","web",0
2021-05-23,2,"health app","US","2020-01-01 2024-12-01","web",0
2021-05-30,2,"health app","US","2020-01-01 2024-12-01","web",0
2021-06-06,2,"health app","US","2020-01-01 2024-12-01","web",0
2021-06-13,2,"health app","US","2020-01-01 2024-12-01","web",0
2021-06-20,3,"health app","US","2020-01-01 2024-12-01","web",0
2021-06-27,3,"health app","US","2020-01-01 2024-12-01","web",0
2021-07-04,2,"health app","US","2020-01-01 2024-12-01","web",0
2021-07-11,2,"health app","US","2020-01-01 2024-12-01","web",0
2021-07-18,2,"health app","US","2020-01-01 2024-12-01","web",0
2021-07-25,2,"health app","US","2020-01-01 2024-12-01","web",0
2021-08-01,2,"health app","US","2020-01-01 2024-12-01","web",0
2021-08-08,2,"health app","US","2020-01-01 2024-12-01","web",0
2021-08-15,3,"health app","US","2020-01-01 2024-12-01","web",0
2021-08-22,3,"health app","US","2020-01-01 2024-12-01","web",0
2021-08-29,3,"health app","US","2020-01-01 2024-12-01","web",0
2021-09-05,3,"health app","US","2020-01-01 2024-12-01","web",0
2021-09-12,3,"health app","US","2020-01-01 2024-12-01","web",0
2021-09-19,3,"health app","US","2020-01-01 2024-12-01","web",0
2021-09-26,3,"health app","US","2020-01-01 2024-12-01","web",0
2021-10-03,3,"health app","US","2020-01-01 2024-12-01","web",0
2021-10-10,3,"health app","US","2020-01-01 2024-12-01","web",0
2021-10-17,3,"health app","US","2020-01-01 2024-12-01","web",0
2021-10-24,3,"health app","US","2020-01-01 2024-12-01","web",0
2021-10-31,3,"health app","US","2020-01-01 2024-12-01","web",0
2021-11-07,3,"health app","US","2020-01-01 2024-12-01","web",0
2021-11-14,3,"health app","US","2020-01-01 2024-12-01","web",0
2021-11-21,2,"health app","US","2020-01-01 2024-12-01","web",0
2021-11-28,3,"health app","US","2020-01-01 2024-12-01","web",0
2021-12-05,3,"health app","US","2020-01-01 2024-12-01","web",0
2021-12-12,3,"health app","US","2020-01-01 2024-12-01","web",0
2021-12-19,3,"health app","US","2020-01-01 2024-12-01","web",0
2021-12-26,3,"health app","US","2020-01-01 2024-12-01","web",0
2022-01-02,4,"health app","US","2020-01-01 2024-12-01","web",0
2022-01-09,4,"health app","US","2020-01-01 2024-12-01","web",0
2022-01-16,3,"health app","US","2020-01-01 2024-12-01","web",0
2022-01-23,3,"health app","US","2020-01-01 2024-12-01","web",0
2022-01-30,3,"health app","US","2020-01-01 2024-12-01","web",0
2022-02-06,3,"health app","US","2020-01-01 2024-12-01","web",0
2022-02-13,3,"health app","US","2020-01-01 2024-12-01","web",0
2022-02-20,3,"health app","US","2020-01-01 2024-12-01","web",0
2022-02-27,3,"health app","US","2020-01-01 2024-12-01","web",0
2022-03-06,3,"health app","US","2020-01-01 2024-12-01","web",0
2022-03-13,3,"health app","US","2020-01-01 2024-12-01","web",0
2022-03-20,3,"health app","US","2020-01-01 2024-12-01","web",0
2022-03-27,3,"health app","US","2020-01-01 2024-12-01","web",0
2022-04-03,3,"health app","US","2020-01-01 2024-12-01","web",0
2022-04-10,3,"health app","US","2020-01-01 2024-12-01","web",0
2022-04-17,3,"health app","US","2020-01-01 2024-12-01","web",0
2022-04-24,3,"health app","US","2020-01-01 2024-12-01","web",0
2022-05-01,3,"health app","US","2020-01-01 2024-12-01","web",0
2022-05-08,3,"health app","US","2020-01-01 2024-12-01","web",0
2022-05-15,3,"health app","US","2020-01-01 2024-12-01","web",0
2022-05-22,3,"health app","US","2020-01-01 2024-12-01","web",0
2022-05-29,3,"health app","US","2020-01-01 2024-12-01","web",0
2022-06-05,3,"health app","US","2020-01-01 2024-12-01","web",0
2022-06-12,3,"health app","US","2020-01-01 2024-12-01","web",0
2022-06-19,3,"health app","US","2020-01-01 2024-12-01","web",0
2022-06-26,3,"health app","US","2020-01-01 2024-12-01","web",0
2022-07-03,3,"health app","US","2020-01-01 2024-12-01","web",0
2022-07-10,3,"health app","US","2020-01-01 2024-12-01","web",0
2022-07-17,3,"health app","US","2020-01-01 2024-12-01","web",0
2022-07-24,3,"health app","US","2020-01-01 2024-12-01","web",0
2022-07-31,3,"health app","US","2020-01-01 2024-12-01","web",0
2022-08-07,3,"health app","US","2020-01-01 2024-12-01","web",0
2022-08-14,3,"health app","US","2020-01-01 2024-12-01","web",0
2022-08-21,3,"health app","US","2020-01-01 2024-12-01","web",0
2022-08-28,3,"health app","US","2020-01-01 2024-12-01","web",0
2022-09-04,3,"health app","US","2020-01-01 2024-12-01","web",0
2022-09-11,3,"health app","US","2020-01-01 2024-12-01","web",0
2022-09-18,3,"health app","US","2020-01-01 2024-12-01","web",0
2022-09-25,3,"health app","US","2020-01-01 2024-12-01","web",0
2022-10-02,3,"health app","US","2020-01-01 2024-12-01","web",0
2022-10-09,3,"health app","US","2020-01-01 2024-12-01","web",0
2022-10-16,3,"health app","US","2020-01-01 2024-12-01","web",0
2022-10-23,3,"health app","US","2020-01-01 2024-12-01","web",0
2022-10-30,3,"health app","US","2020-01-01 2024-12-01","web",0
2022-11-06,3,"health app","US","2020-01-01 2024-12-01","web",0
2022-11-13,3,"health app","US","2020-01-01 2024-12-01","web",0
2022-11-20,2,"health app","US","2020-01-01 2024-12-01","web",0
2022-11-27,3,"health app","US","2020-01-01 2024-12-01","web",0
2022-12-04,3,"health app","US","2020-01-01 2024-12-01","web",0
2022-12-11,2,"health app","US","2020-01-01 2024-12-01","web",0
2022-12-18,2,"health app","US","2020-01-01 2024-12-01","web",0
2022-12-25,3,"health app","US","2020-01-01 2024-12-01","web",0
