"date","hits","keyword","geo","time","gprop","category"
2021-06-13,15,"telehealth","US","2020-01-01 2024-12-01","web",0
2021-06-20,16,"telehealth","US","2020-01-01 2024-12-01","web",0
2021-06-27,16,"telehealth","US","2020-01-01 2024-12-01","web",0
2021-07-04,15,"telehealth","US","2020-01-01 2024-12-01","web",0
2021-07-11,16,"telehealth","US","2020-01-01 2024-12-01","web",0
2021-07-18,16,"telehealth","US","2020-01-01 2024-12-01","web",0
2021-07-25,16,"telehealth","US","2020-01-01 2024-12-01","web",0
2021-08-01,17,"telehealth","US","2020-01-01 2024-12-01","web",0
2021-08-08,16,"telehealth","US","2020-01-01 2024-12-01","web",0
2021-08-15,17,"telehealth","US","2020-01-01 2024-12-01","web",0
2021-08-22,18,"telehealth","US","2020-01-01 2024-12-01","web",0
2021-08-29,17,"telehealth","US","2020-01-01 2024-12-01","web",0
2021-09-05,18,"telehealth","US","2020-01-01 2024-12-01","web",0
2021-09-12,17,"telehealth","US","2020-01-01 2024-12-01","web",0
2021-09-19,18,"telehealth","US","2020-01-01 2024-12-01","web",0
2021-09-26,17,"telehealth","US","2020-01-01 2024-12-01","web",0
2021-10-03,18,"telehealth","US","2020-01-01 2024-12-01","web",0
2021-10-10,17,"telehealth","US","2020-01-01 2024-12-01","web",0
2021-10-17,18,"telehealth","US","2020-01-01 2024-12-01","web",0
2021-10-24,17,"telehealth","US","2020-01-01 2024-12-01","web",0
2021-10-31,17,"telehealth","US","2020-01-01 2024-12-01","web",0
2021-11-07,19,"telehealth","US","2020-01-01 2024-12-01","web",0
2021-11-14,19,"telehealth","US","2020-01-01 2024-12-01","web",0
2021-11-21,15,"telehealth","US","2020-01-01 2024-12-01","web",0
2021-11-28,19,"telehealth","US","2020-01-01 2024-12-01","web",0
2021-12-05,18,"telehealth","US","2020-01-01 2024-12-01","web",0
2021-12-12,19,"telehealth","US","2020-01-01 2024-12-01","web",0
2021-12-19,18,"telehealth","US","2020-01-01 2024-12-01","web",0
2021-12-26,21,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-01-02,28,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-01-09,27,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-01-16,22,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-01-23,23,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-01-30,22,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-02-06,23,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-02-13,22,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-02-20,21,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-02-27,20,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-03-06,23,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-03-13,21,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-03-20,19,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-03-27,21,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-04-03,22,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-04-10,21,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-04-17,20,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-04-24,22,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-05-01,21,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-05-08,19,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-05-15,22,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-05-22,21,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-05-29,20,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-06-05,20,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-06-12,20,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-06-19,22,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-06-26,21,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-07-03,20,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-07-10,21,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-07-17,22,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-07-24,20,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-07-31,25,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-08-07,20,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-08-14,23,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-08-21,21,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-08-28,19,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-09-04,18,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-09-11,20,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-09-18,20,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-09-25,18,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-10-02,20,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-10-09,20,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-10-16,19,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-10-23,19,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-10-30,21,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-11-06,18,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-11-13,19,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-11-20,18,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-11-27,23,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-12-04,20,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-12-11,22,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-12-18,19,"telehealth","US","2020-01-01 2024-12-01","web",0
2022-12-25,20,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-01-01,19,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-01-08,20,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-01-15,20,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-01-22,19,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-01-29,23,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-02-05,22,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-02-12,21,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-02-19,22,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-02-26,23,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-03-05,22,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-03-12,20,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-03-19,21,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-03-26,21,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-04-02,20,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-04-09,22,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-04-16,23,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-04-23,22,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-04-30,20,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-05-07,23,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-05-14,20,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-05-21,21,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-05-28,19,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-06-04,20,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-06-11,19,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-06-18,20,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-06-25,19,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-07-02,18,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-07-09,21,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-07-16,20,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-07-23,20,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-07-30,20,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-08-06,21,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-08-13,19,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-08-20,19,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-08-27,19,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-09-03,19,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-09-10,21,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-09-17,21,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-09-24,21,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-10-01,19,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-10-08,21,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-10-15,20,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-10-22,20,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-10-29,21,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-11-05,18,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-11-12,21,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-11-19,17,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-11-26,19,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-12-03,21,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-12-10,22,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-12-17,21,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-12-24,20,"telehealth","US","2020-01-01 2024-12-01","web",0
2023-12-31,22,"telehealth","US","2020-01-01 2024-12-01","web",0
2024-01-07,22,"telehealth","US","2020-01-01 2024-12-01","web",0
2024-01-14,23,"telehealth","US","2020-01-01 2024-12-01","web",0
2024-01-21,22,"telehealth","US","2020-01-01 2024-12-01","web",0
2024-01-28,22,"telehealth","US","2020-01-01 2024-12-01","web",0
2024-02-04,23,"telehealth","US","2020-01-01 2024-12-01","web",0
2024-02-11,22,"telehealth","US","2020-01-01 2024-12-01","web",0
2024-02-18,23,"telehealth","US","2020-01-01 2024-12-01","web",0
2024-02-25,22,"telehealth","US","2020-01-01 2024-12-01","web",0
2024-03-03,21,"telehealth","US","2020-01-01 2024-12-01","web",0
2024-03-10,21,"telehealth","US","2020-01-01 2024-12-01","web",0
2024-03-17,24,"telehealth","US","2020-01-01 2024-12-01","web",0
2024-03-24,24,"telehealth","US","2020-01-01 2024-12-01","web",0
2024-03-31,22,"telehealth","US","2020-01-01 2024-12-01","web",0
2024-04-07,19,"telehealth","US","2020-01-01 2024-12-01","web",0
2024-04-14,21,"telehealth","US","2020-01-01 2024-12-01","web",0
2024-04-21,22,"telehealth","US","2020-01-01 2024-12-01","web",0
2024-04-28,20,"telehealth","US","2020-01-01 2024-12-01","web",0
2024-05-05,21,"telehealth","US","2020-01-01 2024-12-01","web",0
2024-05-12,20,"telehealth","US","2020-01-01 2024-12-01","web",0
2024-05-19,21,"telehealth","US","2020-01-01 2024-12-01","web",0
2024-05-26,20,"telehealth","US","2020-01-01 2024-12-01","web",0
2024-06-02,21,"telehealth","US","2020-01-01 2024-12-01","web",0
2024-06-09,22,"telehealth","US","2020-01-01 2024-12-01","web",0
2024-06-16,21,"telehealth","US","2020-01-01 2024-12-01","web",0
2024-06-23,21,"telehealth","US","2020-01-01 2024-12-01","web",0
2024-06-30,20,"telehealth","US","2020-01-01 2024-12-01","web",0
2024-07-07,21,"telehealth","US","2020-01-01 2024-12-01","web",0
2024-07-14,21,"telehealth","US","2020-01-01 2024-12-01","web",0
2024-07-21,21,"telehealth","US","2020-01-01 2024-12-01","web",0
2024-07-28,21,"telehealth","US","2020-01-01 2024-12-01","web",0
2024-08-04,21,"telehealth","US","2020-01-01 2024-12-01","web",0
2024-08-11,21,"telehealth","US","2020-01-01 2024-12-01","web",0
2024-08-18,23,"telehealth","US","2020-01-01 2024-12-01","web",0
2024-08-25,21,"telehealth","US","2020-01-01 2024-12-01","web",0
2024-09-01,21,"telehealth","US","2020-01-01 2024-12-01","web",0
2024-09-08,27,"telehealth","US","2020-01-01 2024-12-01","web",0
2024-09-15,25,"telehealth","US","2020-01-01 2024-12-01","web",0
2024-09-22,22,"telehealth","US","2020-01-01 2024-12-01","web",0
2024-09-29,23,"telehealth","US","2020-01-01 2024-12-01","web",0
2024-10-06,21,"telehealth","US","2020-01-01 2024-12-01","web",0
2024-10-13,22,"telehealth","US","2020-01-01 2024-12-01","web",0
2024-10-20,22,"telehealth","US","2020-01-01 2024-12-01","web",0
2024-10-27,22,"telehealth","US","2020-01-01 2024-12-01","web",0
2024-11-03,22,"telehealth","US","2020-01-01 2024-12-01","web",0
2024-11-10,26,"telehealth","US","2020-01-01 2024-12-01","web",0
2024-11-17,26,"telehealth","US","2020-01-01 2024-12-01","web",0
2024-11-24,20,"telehealth","US","2020-01-01 2024-12-01","web",0
2024-12-01,25,"telehealth","US","2020-01-01 2024-12-01","web",0
2019-12-29,12,"health provider","US","2020-01-01 2024-12-01","web",0
2020-01-05,16,"health provider","US","2020-01-01 2024-12-01","web",0
2020-01-12,17,"health provider","US","2020-01-01 2024-12-01","web",0
2020-01-19,17,"health provider","US","2020-01-01 2024-12-01","web",0
2020-01-26,17,"health provider","US","2020-01-01 2024-12-01","web",0
2020-02-02,17,"health provider","US","2020-01-01 2024-12-01","web",0
2020-02-09,17,"health provider","US","2020-01-01 2024-12-01","web",0
2020-02-16,17,"health provider","US","2020-01-01 2024-12-01","web",0
2020-02-23,17,"health provider","US","2020-01-01 2024-12-01","web",0
2020-03-01,17,"health provider","US","2020-01-01 2024-12-01","web",0
2020-03-08,16,"health provider","US","2020-01-01 2024-12-01","web",0
2020-03-15,16,"health provider","US","2020-01-01 2024-12-01","web",0
2020-03-22,16,"health provider","US","2020-01-01 2024-12-01","web",0
2020-03-29,16,"health provider","US","2020-01-01 2024-12-01","web",0
2020-04-05,14,"health provider","US","2020-01-01 2024-12-01","web",0
2020-04-12,15,"health provider","US","2020-01-01 2024-12-01","web",0
2020-04-19,14,"health provider","US","2020-01-01 2024-12-01","web",0
2020-04-26,14,"health provider","US","2020-01-01 2024-12-01","web",0
2020-05-03,14,"health provider","US","2020-01-01 2024-12-01","web",0
2020-05-10,14,"health provider","US","2020-01-01 2024-12-01","web",0
2020-05-17,13,"health provider","US","2020-01-01 2024-12-01","web",0
2020-05-24,12,"health provider","US","2020-01-01 2024-12-01","web",0
2020-05-31,15,"health provider","US","2020-01-01 2024-12-01","web",0
2020-06-07,15,"health provider","US","2020-01-01 2024-12-01","web",0
2020-06-14,16,"health provider","US","2020-01-01 2024-12-01","web",0
2020-06-21,16,"health provider","US","2020-01-01 2024-12-01","web",0
2020-06-28,14,"health provider","US","2020-01-01 2024-12-01","web",0
2020-07-05,17,"health provider","US","2020-01-01 2024-12-01","web",0
2020-07-12,17,"health provider","US","2020-01-01 2024-12-01","web",0
2020-07-19,17,"health provider","US","2020-01-01 2024-12-01","web",0
2020-07-26,16,"health provider","US","2020-01-01 2024-12-01","web",0
2020-08-02,17,"health provider","US","2020-01-01 2024-12-01","web",0
2020-08-09,17,"health provider","US","2020-01-01 2024-12-01","web",0
2020-08-16,17,"health provider","US","2020-01-01 2024-12-01","web",0
2020-08-23,16,"health provider","US","2020-01-01 2024-12-01","web",0
2020-08-30,18,"health provider","US","2020-01-01 2024-12-01","web",0
2020-09-06,16,"health provider","US","2020-01-01 2024-12-01","web",0
2020-09-13,18,"health provider","US","2020-01-01 2024-12-01","web",0
2020-09-20,18,"health provider","US","2020-01-01 2024-12-01","web",0
2020-09-27,18,"health provider","US","2020-01-01 2024-12-01","web",0
2020-10-04,19,"health provider","US","2020-01-01 2024-12-01","web",0
2020-10-11,19,"health provider","US","2020-01-01 2024-12-01","web",0
2020-10-18,19,"health provider","US","2020-01-01 2024-12-01","web",0
2020-10-25,20,"health provider","US","2020-01-01 2024-12-01","web",0
2020-11-01,17,"health provider","US","2020-01-01 2024-12-01","web",0
2020-11-08,22,"health provider","US","2020-01-01 2024-12-01","web",0
2020-11-15,20,"health provider","US","2020-01-01 2024-12-01","web",0
2020-11-22,13,"health provider","US","2020-01-01 2024-12-01","web",0
2020-11-29,18,"health provider","US","2020-01-01 2024-12-01","web",0
2020-12-06,20,"health provider","US","2020-01-01 2024-12-01","web",0
2020-12-13,18,"health provider","US","2020-01-01 2024-12-01","web",0
2020-12-20,12,"health provider","US","2020-01-01 2024-12-01","web",0
2020-12-27,13,"health provider","US","2020-01-01 2024-12-01","web",0
2021-01-03,21,"health provider","US","2020-01-01 2024-12-01","web",0
2021-01-10,21,"health provider","US","2020-01-01 2024-12-01","web",0
2021-01-17,20,"health provider","US","2020-01-01 2024-12-01","web",0
2021-01-24,24,"health provider","US","2020-01-01 2024-12-01","web",0
2021-01-31,21,"health provider","US","2020-01-01 2024-12-01","web",0
2021-02-07,22,"health provider","US","2020-01-01 2024-12-01","web",0
2021-02-14,20,"health provider","US","2020-01-01 2024-12-01","web",0
2021-02-21,21,"health provider","US","2020-01-01 2024-12-01","web",0
2021-02-28,22,"health provider","US","2020-01-01 2024-12-01","web",0
2021-03-07,21,"health provider","US","2020-01-01 2024-12-01","web",0
2021-03-14,19,"health provider","US","2020-01-01 2024-12-01","web",0
2021-03-21,22,"health provider","US","2020-01-01 2024-12-01","web",0
2021-03-28,20,"health provider","US","2020-01-01 2024-12-01","web",0
2021-04-04,23,"health provider","US","2020-01-01 2024-12-01","web",0
2021-04-11,22,"health provider","US","2020-01-01 2024-12-01","web",0
2021-04-18,22,"health provider","US","2020-01-01 2024-12-01","web",0
2021-04-25,22,"health provider","US","2020-01-01 2024-12-01","web",0
2021-05-02,23,"health provider","US","2020-01-01 2024-12-01","web",0
2021-05-09,21,"health provider","US","2020-01-01 2024-12-01","web",0
2021-05-16,22,"health provider","US","2020-01-01 2024-12-01","web",0
2021-05-23,20,"health provider","US","2020-01-01 2024-12-01","web",0
2021-05-30,18,"health provider","US","2020-01-01 2024-12-01","web",0
2021-06-06,21,"health provider","US","2020-01-01 2024-12-01","web",0
2021-06-13,21,"health provider","US","2020-01-01 2024-12-01","web",0
2021-06-20,22,"health provider","US","2020-01-01 2024-12-01","web",0
2021-06-27,21,"health provider","US","2020-01-01 2024-12-01","web",0
2021-07-04,19,"health provider","US","2020-01-01 2024-12-01","web",0
2021-07-11,22,"health provider","US","2020-01-01 2024-12-01","web",0
2021-07-18,22,"health provider","US","2020-01-01 2024-12-01","web",0
2021-07-25,23,"health provider","US","2020-01-01 2024-12-01","web",0
2021-08-01,21,"health provider","US","2020-01-01 2024-12-01","web",0
2021-08-08,21,"health provider","US","2020-01-01 2024-12-01","web",0
2021-08-15,21,"health provider","US","2020-01-01 2024-12-01","web",0
2021-08-22,23,"health provider","US","2020-01-01 2024-12-01","web",0
2021-08-29,21,"health provider","US","2020-01-01 2024-12-01","web",0
2021-09-05,21,"health provider","US","2020-01-01 2024-12-01","web",0
2021-09-12,24,"health provider","US","2020-01-01 2024-12-01","web",0
2021-09-19,24,"health provider","US","2020-01-01 2024-12-01","web",0
2021-09-26,27,"health provider","US","2020-01-01 2024-12-01","web",0
2021-10-03,26,"health provider","US","2020-01-01 2024-12-01","web",0
2021-10-10,24,"health provider","US","2020-01-01 2024-12-01","web",0
2021-10-17,26,"health provider","US","2020-01-01 2024-12-01","web",0
2021-10-24,25,"health provider","US","2020-01-01 2024-12-01","web",0
2021-10-31,24,"health provider","US","2020-01-01 2024-12-01","web",0
2021-11-07,27,"health provider","US","2020-01-01 2024-12-01","web",0
2021-11-14,25,"health provider","US","2020-01-01 2024-12-01","web",0
2021-11-21,17,"health provider","US","2020-01-01 2024-12-01","web",0
2021-11-28,25,"health provider","US","2020-01-01 2024-12-01","web",0
2021-12-05,25,"health provider","US","2020-01-01 2024-12-01","web",0
2021-12-12,22,"health provider","US","2020-01-01 2024-12-01","web",0
2021-12-19,17,"health provider","US","2020-01-01 2024-12-01","web",0
2021-12-26,17,"health provider","US","2020-01-01 2024-12-01","web",0
2022-01-02,27,"health provider","US","2020-01-01 2024-12-01","web",0
2022-01-09,26,"health provider","US","2020-01-01 2024-12-01","web",0
2022-01-16,23,"health provider","US","2020-01-01 2024-12-01","web",0
2022-01-23,26,"health provider","US","2020-01-01 2024-12-01","web",0
2022-01-30,27,"health provider","US","2020-01-01 2024-12-01","web",0
2022-02-06,29,"health provider","US","2020-01-01 2024-12-01","web",0
2022-02-13,25,"health provider","US","2020-01-01 2024-12-01","web",0
2022-02-20,23,"health provider","US","2020-01-01 2024-12-01","web",0
2022-02-27,25,"health provider","US","2020-01-01 2024-12-01","web",0
2022-03-06,24,"health provider","US","2020-01-01 2024-12-01","web",0
2022-03-13,24,"health provider","US","2020-01-01 2024-12-01","web",0
2022-03-20,26,"health provider","US","2020-01-01 2024-12-01","web",0
2022-03-27,24,"health provider","US","2020-01-01 2024-12-01","web",0
2022-04-03,24,"health provider","US","2020-01-01 2024-12-01","web",0
2022-04-10,22,"health provider","US","2020-01-01 2024-12-01","web",0
2022-04-17,22,"health provider","US","2020-01-01 2024-12-01","web",0
2022-04-24,25,"health provider","US","2020-01-01 2024-12-01","web",0
2022-05-01,22,"health provider","US","2020-01-01 2024-12-01","web",0
2022-05-08,22,"health provider","US","2020-01-01 2024-12-01","web",0
2022-05-15,23,"health provider","US","2020-01-01 2024-12-01","web",0
2022-05-22,22,"health provider","US","2020-01-01 2024-12-01","web",0
2022-05-29,21,"health provider","US","2020-01-01 2024-12-01","web",0
2022-06-05,23,"health provider","US","2020-01-01 2024-12-01","web",0
2022-06-12,24,"health provider","US","2020-01-01 2024-12-01","web",0
2022-06-19,25,"health provider","US","2020-01-01 2024-12-01","web",0
2022-06-26,23,"health provider","US","2020-01-01 2024-12-01","web",0
2022-07-03,22,"health provider","US","2020-01-01 2024-12-01","web",0
2022-07-10,25,"health provider","US","2020-01-01 2024-12-01","web",0
2022-07-17,23,"health provider","US","2020-01-01 2024-12-01","web",0
2022-07-24,26,"health provider","US","2020-01-01 2024-12-01","web",0
2022-07-31,23,"health provider","US","2020-01-01 2024-12-01","web",0
2022-08-07,23,"health provider","US","2020-01-01 2024-12-01","web",0
2022-08-14,23,"health provider","US","2020-01-01 2024-12-01","web",0
2022-08-21,24,"health provider","US","2020-01-01 2024-12-01","web",0
2022-08-28,24,"health provider","US","2020-01-01 2024-12-01","web",0
2022-09-04,22,"health provider","US","2020-01-01 2024-12-01","web",0
2022-09-11,27,"health provider","US","2020-01-01 2024-12-01","web",0
2022-09-18,24,"health provider","US","2020-01-01 2024-12-01","web",0
2022-09-25,25,"health provider","US","2020-01-01 2024-12-01","web",0
