"date","hits","keyword","geo","time","gprop","category"
2017-06-25,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2017-07-02,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2017-07-09,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2017-07-16,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2017-07-23,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2017-07-30,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2017-08-06,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2017-08-13,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2017-08-20,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2017-08-27,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2017-09-03,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2017-09-10,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2017-09-17,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2017-09-24,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2017-10-01,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2017-10-08,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2017-10-15,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2017-10-22,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2017-10-29,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2017-11-05,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2017-11-12,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2017-11-19,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2017-11-26,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2017-12-03,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2017-12-10,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2017-12-17,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2017-12-24,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2017-12-31,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-01-07,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-01-14,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-01-21,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-01-28,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-02-04,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-02-11,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-02-18,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-02-25,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-03-04,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-03-11,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-03-18,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-03-25,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-04-01,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-04-08,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-04-15,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-04-22,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-04-29,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-05-06,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-05-13,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-05-20,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-05-27,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-06-03,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-06-10,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-06-17,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-06-24,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-07-01,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-07-08,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-07-15,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-07-22,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-07-29,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-08-05,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-08-12,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-08-19,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-08-26,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-09-02,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-09-09,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-09-16,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-09-23,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-09-30,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-10-07,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-10-14,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-10-21,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-10-28,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-11-04,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-11-11,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-11-18,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-11-25,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-12-02,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-12-09,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-12-16,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-12-23,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2018-12-30,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-01-06,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-01-13,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-01-20,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-01-27,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-02-03,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-02-10,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-02-17,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-02-24,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-03-03,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-03-10,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-03-17,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-03-24,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-03-31,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-04-07,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-04-14,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-04-21,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-04-28,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-05-05,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-05-12,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-05-19,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-05-26,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-06-02,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-06-09,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-06-16,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-06-23,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-06-30,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-07-07,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-07-14,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-07-21,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-07-28,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-08-04,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-08-11,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-08-18,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-08-25,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-09-01,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-09-08,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-09-15,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-09-22,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-09-29,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-10-06,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-10-13,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-10-20,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-10-27,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-11-03,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-11-10,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-11-17,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-11-24,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-12-01,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-12-08,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-12-15,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-12-22,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2019-12-29,"<1","electronic health records","US","2015-01-01 2019-12-31","web",0
2014-12-28,"77","symptoms","US","2015-01-01 2019-12-31","web",0
2015-01-04,"78","symptoms","US","2015-01-01 2019-12-31","web",0
2015-01-11,"79","symptoms","US","2015-01-01 2019-12-31","web",0
2015-01-18,"81","symptoms","US","2015-01-01 2019-12-31","web",0
2015-01-25,"78","symptoms","US","2015-01-01 2019-12-31","web",0
2015-02-01,"76","symptoms","US","2015-01-01 2019-12-31","web",0
2015-02-08,"75","symptoms","US","2015-01-01 2019-12-31","web",0
2015-02-15,"73","symptoms","US","2015-01-01 2019-12-31","web",0
2015-02-22,"71","symptoms","US","2015-01-01 2019-12-31","web",0
2015-03-01,"70","symptoms","US","2015-01-01 2019-12-31","web",0
2015-03-08,"70","symptoms","US","2015-01-01 2019-12-31","web",0
2015-03-15,"71","symptoms","US","2015-01-01 2019-12-31","web",0
2015-03-22,"70","symptoms","US","2015-01-01 2019-12-31","web",0
2015-03-29,"68","symptoms","US","2015-01-01 2019-12-31","web",0
2015-04-05,"68","symptoms","US","2015-01-01 2019-12-31","web",0
2015-04-12,"65","symptoms","US","2015-01-01 2019-12-31","web",0
2015-04-19,"71","symptoms","US","2015-01-01 2019-12-31","web",0
2015-04-26,"67","symptoms","US","2015-01-01 2019-12-31","web",0
2015-05-03,"70","symptoms","US","2015-01-01 2019-12-31","web",0
2015-05-10,"66","symptoms","US","2015-01-01 2019-12-31","web",0
2015-05-17,"71","symptoms","US","2015-01-01 2019-12-31","web",0
2015-05-24,"66","symptoms","US","2015-01-01 2019-12-31","web",0
2015-05-31,"66","symptoms","US","2015-01-01 2019-12-31","web",0
2015-06-07,"69","symptoms","US","2015-01-01 2019-12-31","web",0
2015-06-14,"67","symptoms","US","2015-01-01 2019-12-31","web",0
2015-06-21,"72","symptoms","US","2015-01-01 2019-12-31","web",0
2015-06-28,"68","symptoms","US","2015-01-01 2019-12-31","web",0
2015-07-05,"75","symptoms","US","2015-01-01 2019-12-31","web",0
2015-07-12,"67","symptoms","US","2015-01-01 2019-12-31","web",0
2015-07-19,"69","symptoms","US","2015-01-01 2019-12-31","web",0
2015-07-26,"71","symptoms","US","2015-01-01 2019-12-31","web",0
2015-08-02,"67","symptoms","US","2015-01-01 2019-12-31","web",0
2015-08-09,"68","symptoms","US","2015-01-01 2019-12-31","web",0
2015-08-16,"68","symptoms","US","2015-01-01 2019-12-31","web",0
2015-08-23,"69","symptoms","US","2015-01-01 2019-12-31","web",0
2015-08-30,"66","symptoms","US","2015-01-01 2019-12-31","web",0
2015-09-06,"70","symptoms","US","2015-01-01 2019-12-31","web",0
2015-09-13,"69","symptoms","US","2015-01-01 2019-12-31","web",0
2015-09-20,"69","symptoms","US","2015-01-01 2019-12-31","web",0
2015-09-27,"70","symptoms","US","2015-01-01 2019-12-31","web",0
2015-10-04,"71","symptoms","US","2015-01-01 2019-12-31","web",0
2015-10-11,"70","symptoms","US","2015-01-01 2019-12-31","web",0
2015-10-18,"67","symptoms","US","2015-01-01 2019-12-31","web",0
2015-10-25,"70","symptoms","US","2015-01-01 2019-12-31","web",0
2015-11-01,"73","symptoms","US","2015-01-01 2019-12-31","web",0
2015-11-08,"65","symptoms","US","2015-01-01 2019-12-31","web",0
2015-11-15,"70","symptoms","US","2015-01-01 2019-12-31","web",0
2015-11-22,"60","symptoms","US","2015-01-01 2019-12-31","web",0
2015-11-29,"70","symptoms","US","2015-01-01 2019-12-31","web",0
2015-12-06,"70","symptoms","US","2015-01-01 2019-12-31","web",0
2015-12-13,"63","symptoms","US","2015-01-01 2019-12-31","web",0
2015-12-20,"64","symptoms","US","2015-01-01 2019-12-31","web",0
2015-12-27,"69","symptoms","US","2015-01-01 2019-12-31","web",0
2016-01-03,"70","symptoms","US","2015-01-01 2019-12-31","web",0
2016-01-10,"67","symptoms","US","2015-01-01 2019-12-31","web",0
2016-01-17,"70","symptoms","US","2015-01-01 2019-12-31","web",0
2016-01-24,"75","symptoms","US","2015-01-01 2019-12-31","web",0
2016-01-31,"76","symptoms","US","2015-01-01 2019-12-31","web",0
2016-02-07,"75","symptoms","US","2015-01-01 2019-12-31","web",0
2016-02-14,"77","symptoms","US","2015-01-01 2019-12-31","web",0
2016-02-21,"80","symptoms","US","2015-01-01 2019-12-31","web",0
2016-02-28,"77","symptoms","US","2015-01-01 2019-12-31","web",0
2016-03-06,"76","symptoms","US","2015-01-01 2019-12-31","web",0
2016-03-13,"73","symptoms","US","2015-01-01 2019-12-31","web",0
2016-03-20,"70","symptoms","US","2015-01-01 2019-12-31","web",0
2016-03-27,"72","symptoms","US","2015-01-01 2019-12-31","web",0
2016-04-03,"69","symptoms","US","2015-01-01 2019-12-31","web",0
2016-04-10,"72","symptoms","US","2015-01-01 2019-12-31","web",0
2016-04-17,"70","symptoms","US","2015-01-01 2019-12-31","web",0
2016-04-24,"69","symptoms","US","2015-01-01 2019-12-31","web",0
2016-05-01,"69","symptoms","US","2015-01-01 2019-12-31","web",0
2016-05-08,"70","symptoms","US","2015-01-01 2019-12-31","web",0
2016-05-15,"72","symptoms","US","2015-01-01 2019-12-31","web",0
2016-05-22,"68","symptoms","US","2015-01-01 2019-12-31","web",0
2016-05-29,"68","symptoms","US","2015-01-01 2019-12-31","web",0
2016-06-05,"69","symptoms","US","2015-01-01 2019-12-31","web",0
2016-06-12,"68","symptoms","US","2015-01-01 2019-12-31","web",0
2016-06-19,"70","symptoms","US","2015-01-01 2019-12-31","web",0
2016-06-26,"70","symptoms","US","2015-01-01 2019-12-31","web",0
2016-07-03,"71","symptoms","US","2015-01-01 2019-12-31","web",0
2016-07-10,"70","symptoms","US","2015-01-01 2019-12-31","web",0
2016-07-17,"72","symptoms","US","2015-01-01 2019-12-31","web",0
2016-07-24,"72","symptoms","US","2015-01-01 2019-12-31","web",0
2016-07-31,"73","symptoms","US","2015-01-01 2019-12-31","web",0
2016-08-07,"64","symptoms","US","2015-01-01 2019-12-31","web",0
2016-08-14,"65","symptoms","US","2015-01-01 2019-12-31","web",0
2016-08-21,"65","symptoms","US","2015-01-01 2019-12-31","web",0
2016-08-28,"67","symptoms","US","2015-01-01 2019-12-31","web",0
2016-09-04,"70","symptoms","US","2015-01-01 2019-12-31","web",0
2016-09-11,"68","symptoms","US","2015-01-01 2019-12-31","web",0
2016-09-18,"69","symptoms","US","2015-01-01 2019-12-31","web",0
2016-09-25,"68","symptoms","US","2015-01-01 2019-12-31","web",0
2016-10-02,"65","symptoms","US","2015-01-01 2019-12-31","web",0
2016-10-09,"62","symptoms","US","2015-01-01 2019-12-31","web",0
2016-10-16,"61","symptoms","US","2015-01-01 2019-12-31","web",0
2016-10-23,"66","symptoms","US","2015-01-01 2019-12-31","web",0
2016-10-30,"61","symptoms","US","2015-01-01 2019-12-31","web",0
2016-11-06,"59","symptoms","US","2015-01-01 2019-12-31","web",0
2016-11-13,"69","symptoms","US","2015-01-01 2019-12-31","web",0
2016-11-20,"64","symptoms","US","2015-01-01 2019-12-31","web",0
2016-11-27,"66","symptoms","US","2015-01-01 2019-12-31","web",0
2016-12-04,"66","symptoms","US","2015-01-01 2019-12-31","web",0
2016-12-11,"65","symptoms","US","2015-01-01 2019-12-31","web",0
2016-12-18,"61","symptoms","US","2015-01-01 2019-12-31","web",0
2016-12-25,"64","symptoms","US","2015-01-01 2019-12-31","web",0
2017-01-01,"68","symptoms","US","2015-01-01 2019-12-31","web",0
2017-01-08,"68","symptoms","US","2015-01-01 2019-12-31","web",0
2017-01-15,"71","symptoms","US","2015-01-01 2019-12-31","web",0
2017-01-22,"72","symptoms","US","2015-01-01 2019-12-31","web",0
2017-01-29,"73","symptoms","US","2015-01-01 2019-12-31","web",0
2017-02-05,"70","symptoms","US","2015-01-01 2019-12-31","web",0
2017-02-12,"73","symptoms","US","2015-01-01 2019-12-31","web",0
2017-02-19,"75","symptoms","US","2015-01-01 2019-12-31","web",0
2017-02-26,"71","symptoms","US","2015-01-01 2019-12-31","web",0
2017-03-05,"70","symptoms","US","2015-01-01 2019-12-31","web",0
2017-03-12,"67","symptoms","US","2015-01-01 2019-12-31","web",0
2017-03-19,"72","symptoms","US","2015-01-01 2019-12-31","web",0
2017-03-26,"73","symptoms","US","2015-01-01 2019-12-31","web",0
2017-04-02,"74","symptoms","US","2015-01-01 2019-12-31","web",0
2017-04-09,"72","symptoms","US","2015-01-01 2019-12-31","web",0
2017-04-16,"72","symptoms","US","2015-01-01 2019-12-31","web",0
